,dom_strat,inc_cost,inc_eff
0,"Q2Y, Start age: 25",0.03964161945127387,3148.509780047094
1,"Q2Y, Start age: 30",0.16455833840513634,3059.1968525166267
2,"Q2Y, Start age: 25",0.028689869330431605,2052.614614432714
3,"Q2Y, Start age: 25",0.031082373877598712,2233.9189385408827
4,"Q2Y, Start age: 25",0.06696539279376168,2121.9768020310676
5,"Q3Y, Start age: 25",0.05259144801588178,2555.304411260644
6,"Q2Y, Start age: 30",0.11720145058504272,3313.009498050087
7,"Q2Y, Start age: 30",0.09204323562366312,6082.693646682073
8,"Q2Y, Start age: 25",0.030867991430262975,1332.7333528916643
9,"Q2Y, Start age: 25",0.025019853152407734,2381.7630538388366
10,"Q2Y, Start age: 25",0.02374244807191772,971.3424406198938
11,"Q3Y, Start age: 25",0.051677407734597836,1598.1178533778457
12,"Q2Y, Start age: 25",0.03452059333152846,3153.887976402253
13,"Q2Y, Start age: 25",0.060948413931981804,4748.209360868896
14,"Q2Y, Start age: 25",0.03317352624065961,2556.4951976997872
15,"Q2Y, Start age: 25",0.028761624237912287,725.5139979067771
16,"Q2Y, Start age: 25",0.020438914567638022,1913.6184507329526
17,"Q2Y, Start age: 30",0.05400228560815279,1580.461969994425
18,"Q2Y, Start age: 25",0.03287080288691868,1319.178135701326
19,"Q3Y, Start age: 35",0.05,0.0
20,"Q2Y, Start age: 25",0.022520127617447372,2158.604840698179
21,"Q3Y, Start age: 25",0.08269892744053209,5449.564773669317
22,"Q2Y, Start age: 25",0.026691247373019422,1996.6046928420037
23,"Q2Y, Start age: 25",0.03856338343200605,1946.9489934950725
24,"Q2Y, Start age: 25",0.02164634865041748,1361.887045836329
25,"Q1Y, Start age: 30",0.02865251153251691,2265.349112062202
26,"Q2Y, Start age: 25",0.02105296593186523,1236.2625456229944
27,"Q2Y, Start age: 25",0.08308092547089885,2763.700658779997
28,"Q2Y, Start age: 25",0.04033787576184977,3990.3026852133207
29,"Q2Y, Start age: 25",0.018787489877631458,1641.8798135644247
30,"Q2Y, Start age: 35",0.13407843882237813,443.9650723006416
31,"Q2Y, Start age: 25",0.03707467222022842,1703.4909325788067
32,"Q2Y, Start age: 30",0.0911969663515464,4705.023492564116
33,"Q2Y, Start age: 30",0.06272580407466677,1317.3321415261125
34,"Q3Y, Start age: 35",0.06477449480609465,854.0603439458573
35,"Q2Y, Start age: 30",0.024817143793875118,577.559842527593
36,"Q2Y, Start age: 35",0.05,0.0
37,"Q2Y, Start age: 25",0.03703883464838498,3283.5235946409266
38,"Q2Y, Start age: 25",0.026501971822380455,1518.1635763635422
39,"Q3Y, Start age: 30",0.08426067628125011,1199.2352968164487
40,"Q2Y, Start age: 25",0.021298350062586735,778.6948115755604
41,"Q3Y, Start age: 25",0.054477737399938775,4524.206940945012
42,"Q2Y, Start age: 35",0.29355870974681153,676.2446166623995
43,"Q2Y, Start age: 25",0.036295617499906285,2715.425693443398
44,"Q2Y, Start age: 25",0.036337418152186274,1025.6696381182246
45,"Q3Y, Start age: 25",0.10506904919821025,4139.919136968656
46,"Q2Y, Start age: 25",0.02110269015771493,813.2652046041148
47,"Q3Y, Start age: 30",0.11659423443475703,1679.0658812865295
48,"Q2Y, Start age: 25",0.025172088233137657,2072.2006677071768
49,"Q3Y, Start age: 30",0.17429358691888908,1991.2218713620496
50,"Q2Y, Start age: 25",0.03005735055771197,1251.5452090142262
51,"Q2Y, Start age: 25",0.07065009495817876,3260.467266131518
52,"Q3Y, Start age: 25",0.13363152885862561,6740.762329728277
53,"Q3Y, Start age: 25",0.05321851843511638,4302.851451993658
54,"Q2Y, Start age: 25",0.018899335070667433,1872.3297394323345
55,"Q3Y, Start age: 25",0.06119368613168774,2180.4228086353505
56,"Q2Y, Start age: 25",0.028931958649032197,2143.3090131920144
57,"Q2Y, Start age: 30",0.08938832616751569,4913.645442344074
58,"Q2Y, Start age: 25",0.019487458912561095,1587.8401665983583
59,"Q2Y, Start age: 30",0.08995515578155988,2822.5340696845487
60,"Q2Y, Start age: 25",0.08417843672800629,7957.196669004785
61,"Q2Y, Start age: 25",0.019192606964221426,1381.1722813007855
62,"Q3Y, Start age: 25",0.12756253599188128,6083.789807575973
63,"Q2Y, Start age: 25",0.030498182357241888,1317.4099276918132
64,"Q3Y, Start age: 25",0.0371249688517743,844.9884626665444
65,"Q2Y, Start age: 30",0.14970588036003107,6645.135421201798
66,"Q2Y, Start age: 25",0.03938569981668749,3915.201779068131
67,"Q2Y, Start age: 25",0.029236846947302553,1067.3426654603936
68,"Q2Y, Start age: 25",0.020257013345325703,1704.7196724248279
69,"Q2Y, Start age: 25",0.04356064772136392,2340.0091506497083
70,"Q2Y, Start age: 25",0.02951868711458161,1723.297189702691
71,"Q2Y, Start age: 25",0.022089826203917085,809.0786142597535
72,"Q3Y, Start age: 25",0.02902310228104099,2034.3619146392157
73,"Q2Y, Start age: 25",0.030839672198059276,2499.488947783193
74,"Q2Y, Start age: 25",0.08939999258489806,7272.788405286014
75,"Q2Y, Start age: 25",0.020327886055856226,1828.5763564787703
76,"Q2Y, Start age: 25",0.03337546853131457,1851.3381170308821
77,"Q2Y, Start age: 35",0.20213628673177197,751.6076472330824
78,"Q2Y, Start age: 25",0.02776447474939303,708.9334000383151
79,"Q2Y, Start age: 30",0.11686008663819436,1351.3944799787878
80,"Q3Y, Start age: 35",0.05,0.0
81,"Q2Y, Start age: 25",0.045780710900139354,2942.5477599366695
82,"Q2Y, Start age: 25",0.036341461099684835,2506.4759090540247
83,"Q3Y, Start age: 30",0.05,0.0
84,"Q2Y, Start age: 25",0.03359611687100994,3322.778744454954
85,"Q2Y, Start age: 25",0.04055423593278462,2777.934631703065
86,"Q2Y, Start age: 25",0.04973319468534143,4926.446174242799
87,"Q2Y, Start age: 25",0.03622131171223941,2291.089529507164
88,"Q2Y, Start age: 25",0.03461400866109443,2818.7937088769613
89,"Q3Y, Start age: 35",0.1757859119772931,297.9309248604368
90,"Q2Y, Start age: 30",0.16749782884671305,5034.090480168485
91,"Q2Y, Start age: 25",0.02791627141806785,1697.2234540736463
92,"Q2Y, Start age: 35",0.05,0.0
93,"Q2Y, Start age: 25",0.03305554502660257,2231.2047878469857
94,"Q2Y, Start age: 25",0.0293600627566164,1103.8010219363296
95,"Q3Y, Start age: 35",0.09982930498629017,73.8814509627282
96,"Q2Y, Start age: 25",0.03142695897931347,1990.999292878365
97,"Q3Y, Start age: 30",0.0037291065061992867,288.14702415054126
98,"Q2Y, Start age: 25",0.02670383610997007,647.5663388111116
99,"Q2Y, Start age: 35",0.31134453331528533,702.2083201159548
100,"Q2Y, Start age: 25",0.037276990988321046,2331.1721009889734
101,"Q2Y, Start age: 25",0.038963391779173406,1474.658957154712
102,"Q2Y, Start age: 30",0.1026408891917967,3031.3604426161473
103,"Q2Y, Start age: 25",0.025683382367102325,1556.8850544616544
104,"Q2Y, Start age: 25",0.02331346879401508,1655.7784609621012
105,"Q2Y, Start age: 25",0.047579828123822665,3890.6121136900547
106,"Q3Y, Start age: 25",0.10942392178006344,5718.882648935902
107,"Q2Y, Start age: 25",0.028456280237087128,2744.423955862123
108,"Q3Y, Start age: 30",0.12544048174493838,1108.6090319921805
109,"Q2Y, Start age: 25",0.04161929398885178,2213.2876663641036
110,"Q2Y, Start age: 25",0.02200508000132473,633.4438766159801
111,"Q2Y, Start age: 30",0.03761267534705581,297.15147843818704
112,"Q2Y, Start age: 30",0.0538696652366788,994.3399380483297
113,"Q2Y, Start age: 25",0.025095220034565102,618.8932970424394
114,"Q2Y, Start age: 25",0.061383443567752494,5455.116905195755
115,"Q2Y, Start age: 35",0.14495588980396334,640.3504496380119
116,"Q2Y, Start age: 25",0.02596540674364789,1974.6361255969714
117,"Q2Y, Start age: 25",0.023484000670237037,1242.1159758400427
118,"Q1Y, Start age: 35",0.07600144285733279,5264.6434007879
119,"Q3Y, Start age: 35",0.09754138782259503,35.929776626120656
120,"Q2Y, Start age: 35",0.05865948962999923,1782.5124209735477
121,"Q3Y, Start age: 30",0.14572477718825283,213.33718971244707
122,"Q2Y, Start age: 25",0.02194277709034509,1120.5867411085674
123,"Q2Y, Start age: 25",0.02650532019918117,2221.3428809310135
124,"Q3Y, Start age: 25",0.06776107103817708,6059.725635971226
125,"Q2Y, Start age: 25",0.02080443399739451,1997.0797701712254
126,"Q2Y, Start age: 30",0.19228225689456124,20.11463622588053
127,"Q3Y, Start age: 25",0.10213424116883729,4417.332579070739
128,"Q2Y, Start age: 30",0.157355084324724,2109.564285380111
129,"Q3Y, Start age: 35",0.05,0.0
130,"Q2Y, Start age: 25",0.030382863031526597,1848.9113706961944
131,"Q2Y, Start age: 25",0.027679320085422177,1760.438573985688
132,"Q2Y, Start age: 30",0.10936393052573123,1179.9403238063278
133,"Q2Y, Start age: 25",0.07643631062951783,7318.381848128996
134,"Q3Y, Start age: 25",0.11581954533727057,5797.975324393432
135,"Q2Y, Start age: 25",0.03559536310083189,1719.7448652214243
136,"Q2Y, Start age: 30",0.17791613854159394,1892.3638367550993
137,"Q2Y, Start age: 25",0.0948350160432021,2274.6134036579224
138,"Q2Y, Start age: 25",0.02809419260414714,2538.828042551191
139,"Q2Y, Start age: 25",0.07503684439650016,3843.3100068115746
140,"Q2Y, Start age: 25",0.02670850678257608,2311.170872082457
141,"Q3Y, Start age: 25",0.006645235280959838,305.48165696764045
142,"Q3Y, Start age: 25",0.028328670740826567,2017.9310004085419
143,"Q3Y, Start age: 25",0.028481564393295855,2477.8442132330383
144,"Q2Y, Start age: 25",0.04945278963660371,3757.455681212754
145,"Q2Y, Start age: 25",0.04010307186354822,2009.6799354596405
146,"Q2Y, Start age: 25",0.03568812283465306,1272.8772087321668
147,"Q2Y, Start age: 30",0.1557303241741934,653.7366645880466
148,"Q3Y, Start age: 30",0.045028374843639085,1480.931059977349
149,"Q1Y, Start age: 30",0.018730801287006216,1139.7312466602325
150,"Q2Y, Start age: 40",0.05,0.0
151,"Q3Y, Start age: 30",0.05,0.0
152,"Q3Y, Start age: 30",0.13679688652194955,3923.9613535910285
153,"Q3Y, Start age: 25",0.06875940323821439,6749.200771502903
154,"Q3Y, Start age: 25",0.03721772207827101,2339.701083162785
155,"Q2Y, Start age: 25",0.03769136232059722,2650.4470473665315
156,"Q2Y, Start age: 25",0.027788645462109685,1295.8295856735422
157,"Q3Y, Start age: 30",0.14647304960925212,1250.145291861416
158,"Q3Y, Start age: 30",0.11141462972472738,2627.9544502568097
159,"Q2Y, Start age: 25",0.018252295481250513,1341.567562723074
160,"Q2Y, Start age: 25",0.029243193839853632,1958.924497985623
161,"Q3Y, Start age: 35",0.05,0.0
162,"Q2Y, Start age: 25",0.06435922031382546,6010.268229538187
163,"Q3Y, Start age: 35",0.0900777441253382,1181.5657452102532
164,"Q2Y, Start age: 25",0.03640601078639705,2432.337411811204
165,"Q1Y, Start age: 30",0.03573047261234663,2397.276760302262
166,"Q2Y, Start age: 25",0.02200166273276949,1412.0006709886202
167,"Q2Y, Start age: 25",0.038085685035184724,1667.0431754012316
168,"Q2Y, Start age: 25",0.04276246901628511,3191.157205147114
169,"Q1Y, Start age: 35",0.01919356828158314,1620.115966393696
170,"Q2Y, Start age: 35",0.07996658478812435,1297.3540219859842
171,"Q2Y, Start age: 25",0.043790666174025716,1554.3242931338646
172,"Q2Y, Start age: 25",0.02166094714293365,2103.4604457303903
173,"Q2Y, Start age: 25",0.03436591338361339,1996.7341790325227
174,"Q2Y, Start age: 25",0.05757224765812552,4683.180237188582
175,"Q2Y, Start age: 25",0.034226061258408436,2305.9583523295005
176,"Q2Y, Start age: 25",0.05507898141990708,5465.7701874457
177,"Q2Y, Start age: 25",0.027143599441696864,1474.499709250953
178,"Q2Y, Start age: 25",0.035609785957323226,1453.5674939731325
179,"Q2Y, Start age: 25",0.033484320924245026,1349.0751537432297
180,"Q3Y, Start age: 35",0.05,0.0
181,"Q2Y, Start age: 25",0.02327301330758047,822.4926675136849
182,"Q3Y, Start age: 35",0.05,0.0
183,"Q3Y, Start age: 30",0.10791817298277451,1376.702356380718
184,"Q2Y, Start age: 25",0.03225578574931731,1274.6035849043583
185,"Q2Y, Start age: 25",0.042267155974187176,3704.6733803966345
186,"Q2Y, Start age: 25",0.022973161885126103,1872.9677111192614
187,"Q2Y, Start age: 30",0.032871470230197986,775.7936387348418
188,"Q2Y, Start age: 25",0.028401548024724832,895.0450661799041
189,"Q2Y, Start age: 25",0.030521591344513155,2087.9923626297277
190,"Q2Y, Start age: 25",0.029563003289666767,1811.3509379925017
191,"Q3Y, Start age: 30",0.14649988458356944,2013.6601235191574
192,"Q2Y, Start age: 25",0.02219619883274504,1889.3897519263446
193,"Q2Y, Start age: 25",0.052756088938131995,104.73717483407927
194,"Q3Y, Start age: 25",0.09186162347226201,2286.618008574118
195,"Q2Y, Start age: 35",0.23881597735388027,484.1803776693887
196,"Q2Y, Start age: 25",0.007916316442837967,382.79691930579247
197,"Q2Y, Start age: 25",0.032281397064487294,2338.482176742964
198,"Q2Y, Start age: 25",0.02394680813196004,1956.5864677817808
199,"Q3Y, Start age: 35",0.05,0.0
200,"Q2Y, Start age: 25",0.028941685659958694,2339.524708764133
201,"Q2Y, Start age: 25",0.05778006641252276,4397.427792422781
202,"Q2Y, Start age: 25",0.03360839874154209,1344.116448352106
203,"Q2Y, Start age: 25",0.02478627064666128,1941.361478325478
204,"Q3Y, Start age: 35",0.05,0.0
205,"Q2Y, Start age: 25",0.026259881191482037,1945.0980459747734
206,"Q2Y, Start age: 25",0.02255156753042087,1445.6152470059642
207,"Q3Y, Start age: 30",0.05,0.0
208,"Q2Y, Start age: 25",0.055797104919946605,3736.319804375238
209,"Q2Y, Start age: 25",0.027116027145112298,1256.4266977631778
210,"Q2Y, Start age: 25",0.018215274453982744,763.0463113833939
211,"Q2Y, Start age: 25",0.018261186066407475,1176.5575708795404
212,"Q2Y, Start age: 25",0.03968975758131421,1882.212677132451
213,"Q2Y, Start age: 25",0.05839847277284704,5415.923060315119
214,"Q2Y, Start age: 25",0.033248741102880786,1099.0762592562114
215,"Q2Y, Start age: 25",0.0317482348360727,1094.480744582328
216,"Q3Y, Start age: 35",0.05,0.0
217,"Q1Y, Start age: 35",0.09875832482616786,1169.1110727883788
218,"Q3Y, Start age: 35",0.05,0.0
219,"Q2Y, Start age: 25",0.03241913941014474,2634.345686528177
220,"Q3Y, Start age: 30",0.09725891963276467,2582.6979552381345
221,"Q2Y, Start age: 25",0.08508440978934573,5011.143173709763
222,"Q2Y, Start age: 30",0.10423867421921429,4873.849861380002
223,"Q3Y, Start age: 25",0.07845878824261376,7190.230361066522
224,"Q1Y, Start age: 25",0.026164170426419275,2571.4799077575226
225,"Q3Y, Start age: 25",0.09161032671946856,6688.709403389777
226,"Q2Y, Start age: 25",0.03491845555286588,1315.5823839501118
227,"Q2Y, Start age: 30",0.11575657871832234,2143.6708047584325
228,"Q3Y, Start age: 35",0.05,0.0
229,"Q2Y, Start age: 25",0.0620067253358485,3978.6155935188817
230,"Q2Y, Start age: 25",0.03545090070245749,1720.5231038607744
231,"Q2Y, Start age: 25",0.027868229070307393,1771.873614803546
232,"Q2Y, Start age: 25",0.02950921394159778,1608.413979223562
233,"Q2Y, Start age: 25",0.03238887555283654,1489.595200456979
234,"Q2Y, Start age: 35",0.2522578543713436,225.68459781885576
235,"Q2Y, Start age: 35",0.07219336004748911,660.7736617104565
236,"Q2Y, Start age: 25",0.07446064612481607,6959.181052477659
237,"Q3Y, Start age: 30",0.15438169717349481,953.2811395749759
238,"Q2Y, Start age: 25",0.03298571327156097,1730.992378337567
239,"Q2Y, Start age: 25",0.035155837054343664,2850.847288393292
240,"Q2Y, Start age: 25",0.028267824189086355,2336.041104810891
241,"Q2Y, Start age: 25",0.027579734025859892,501.9526019334735
242,"Q3Y, Start age: 35",0.05,0.0
243,"Q2Y, Start age: 25",0.03498745308106166,984.8257179796328
244,"Q2Y, Start age: 25",0.05210232031673101,3912.4158694099224
245,"Q2Y, Start age: 25",0.0702352223527285,3565.5847548563033
246,"Q3Y, Start age: 30",0.19107505625393273,567.5182256104636
247,"Q2Y, Start age: 25",0.04635704801721374,3706.689175582429
248,"Q3Y, Start age: 25",0.059495420510451424,3868.366637229141
249,"Q2Y, Start age: 25",0.03236945449128115,2497.772966794797
250,"Q3Y, Start age: 25",0.12611965198141206,3344.95181265429
251,"Q1Y, Start age: 35",0.021298836411418165,1755.5830618054715
252,"Q2Y, Start age: 25",0.03768681105839278,2574.7859259115685
253,"Q2Y, Start age: 25",0.06641134257341008,2843.4543155713454
254,"Q2Y, Start age: 25",0.03600406781133003,2443.4749599755087
255,"Q2Y, Start age: 25",0.06612660924333014,4660.617700197345
256,"Q2Y, Start age: 25",0.07204031047235304,3417.8564494181755
257,"Q2Y, Start age: 25",0.033879533473907486,1839.3169184144353
258,"Q3Y, Start age: 35",0.05,0.0
259,"Q2Y, Start age: 25",0.019721939761016216,1621.841800625578
260,"Q2Y, Start age: 35",0.1893781205855305,543.6052595547644
261,"Q2Y, Start age: 25",0.029458690114392283,1588.4275221545286
262,"Q1Y, Start age: 35",0.10499948937874137,1328.8697443919136
263,"Q3Y, Start age: 35",0.12800023992255305,437.9604908600413
264,"Q3Y, Start age: 30",0.08845662752015926,2320.5569316217698
265,"Q3Y, Start age: 30",0.10252522895562777,765.5168208843279
266,"Q2Y, Start age: 25",0.025851129341056378,1980.577005805353
267,"Q2Y, Start age: 25",0.04729096916165787,1352.7411343288495
268,"Q2Y, Start age: 25",0.03417992396301983,2485.8761620482474
269,"Q3Y, Start age: 35",0.05,0.0
270,"Q2Y, Start age: 25",0.03166025789120397,1555.3252571723024
271,"Q3Y, Start age: 35",0.05,0.0
272,"Q2Y, Start age: 25",0.05123113591640305,4354.608213249096
273,"Q2Y, Start age: 25",0.030828328927565707,2242.7773043547895
274,"Q2Y, Start age: 25",0.04521261742223004,3429.6566188157685
275,"Q2Y, Start age: 35",0.18785066231838954,758.2633437899203
276,"Q2Y, Start age: 25",0.059655886078676446,4324.24981679572
277,"Q2Y, Start age: 25",0.021770918974183928,2005.7401193805308
278,"Q3Y, Start age: 25",0.06352420659105817,1936.705764733928
279,"Q2Y, Start age: 25",0.029048903999051134,807.296948720159
280,"Q2Y, Start age: 25",0.055952849152376416,5390.545322258748
281,"Q2Y, Start age: 25",0.030346169623076236,2595.2466149818283
282,"Q3Y, Start age: 25",0.16485730029680568,6097.259113209129
283,"Q2Y, Start age: 25",0.032801430411556254,2469.6393537661424
284,"Q3Y, Start age: 25",0.05827944868303092,5339.649285381194
285,"Q2Y, Start age: 25",0.03479502527986611,3084.9611520192047
286,"Q3Y, Start age: 25",0.16524847689923305,8630.216988669781
287,"Q2Y, Start age: 30",0.03971657073106272,1413.6664958210094
288,"Q2Y, Start age: 30",0.017616327702679513,686.7313840222396
289,"Q2Y, Start age: 25",0.09760600355662419,8332.778845007308
290,"Q2Y, Start age: 25",0.02171494928435891,1552.6681451618533
291,"Q2Y, Start age: 35",0.14997192469747134,134.78515886266905
292,"Q2Y, Start age: 25",0.036850625621944744,1678.8619870372277
293,"Q3Y, Start age: 25",0.05230687294061198,1858.7316371867819
294,"Q2Y, Start age: 25",0.06002487732181194,3266.83746897375
295,"Q2Y, Start age: 35",0.041794818750140905,2057.188803676665
296,"Q2Y, Start age: 35",0.03817647577243477,2323.9389706518814
297,"Q2Y, Start age: 25",0.02472494052302565,1595.6171798299802
298,"Q2Y, Start age: 25",0.06414832853797847,5675.16762960401
299,"Q2Y, Start age: 25",0.04434366636855813,2583.853017097794
300,"Q3Y, Start age: 35",0.05,0.0
301,"Q2Y, Start age: 30",0.04071149577437794,2684.0155078259086
302,"Q2Y, Start age: 35",0.06907175959768352,1842.4960120433425
303,"Q2Y, Start age: 25",0.08111753670584676,3709.5989520238854
304,"Q3Y, Start age: 25",0.07070055564850719,3760.4799843860856
305,"Q3Y, Start age: 25",0.0399434678029742,1773.488527181893
306,"Q2Y, Start age: 25",0.0569303634598981,2816.0193934475446
307,"Q3Y, Start age: 35",0.194373947223621,278.4323026841448
308,"Q2Y, Start age: 25",0.03008828013445708,2053.646462113589
309,"Q2Y, Start age: 25",0.020409664665777427,794.408285141626
310,"Q2Y, Start age: 25",0.04324814986064851,3945.1489868522112
311,"Q3Y, Start age: 35",0.05,0.0
312,"Q2Y, Start age: 25",0.03545797238784587,876.8869034949275
313,"Q2Y, Start age: 25",0.027414391597524457,429.3084600529746
314,"Q2Y, Start age: 25",0.026247439666605032,1821.2528171416598
315,"Q2Y, Start age: 30",0.09337336520342632,1614.2551459998394
316,"Q3Y, Start age: 35",0.05,0.0
317,"Q2Y, Start age: 35",0.0928273293982258,1980.2306533595474
318,"Q3Y, Start age: 30",0.07513038473006972,298.0258491638051
319,"Q2Y, Start age: 30",0.05,0.0
320,"Q2Y, Start age: 25",0.05383621541999517,5264.358548892253
321,"Q3Y, Start age: 30",0.08356412968914739,1754.0723065193233
322,"Q2Y, Start age: 30",0.12525968680042254,4097.571248552551
323,"Q3Y, Start age: 25",0.08549258124752157,5886.208034353769
324,"Q2Y, Start age: 25",0.034029579437564905,2001.2324674897645
325,"Q1Y, Start age: 30",0.06672542158081285,3333.5320214456333
326,"Q3Y, Start age: 40",0.05,0.0
327,"Q2Y, Start age: 25",0.04026604442210413,1247.4387919561977
328,"Q3Y, Start age: 25",0.0630479243438522,4701.510512024786
329,"Q3Y, Start age: 25",0.05052160231567271,2024.6786531200923
330,"Q1Y, Start age: 30",0.05608061260603492,3292.096937477916
